unique_id,lake,station_id,sample_number,lat,long,agency_code,method,date,count,life_stage,final_id,taxon_level,phylum,subphylum,class,subclass,order,suborder,family,subfamily,tribe,genus,species,picked,squares
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,"",physa,gen,mollusca,"",gastropoda,"",basommatophora,"",physidae,"","",physa,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,"",gyraulus,gen,mollusca,"",gastropoda,"",basommatophora,"",planorbidae,"","",gyraulus,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,5,"",bezzia,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,ceratopogonidae,ceratopogoninae,palpomyiini,bezzia,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,7,"",mallochohelea,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,ceratopogonidae,ceratopogoninae,sphaeromiini,mallochohelea,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,"",chironomus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,chironomus,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,3,"",dicrotendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,dicrotendipes,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,34,"",paratanytarsus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,tanytarsini,paratanytarsus,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,"",cricotopus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,"",cricotopus,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,5,"",psectrocladius,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,"",psectrocladius,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,4,"",thienemanniella,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,"",thienemanniella,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,9,"",krenopelopia,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,tanypodinae,pentaneurini,krenopelopia,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,"",procladius,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,tanypodinae,procladiini,procladius,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,"",hemerodromia,gen,arthropoda,hexapoda,insecta,pterygota,diptera,brachycera,empididae,hemerodromiinae,hemerodromiini,hemerodromia,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,"",baetidae,fam,arthropoda,hexapoda,insecta,pterygota,ephemeroptera,pisciforma,baetidae,"","","","",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,14,"",caenis,gen,arthropoda,hexapoda,insecta,pterygota,ephemeroptera,furcatergalia,caenidae,caeninae,"",caenis,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,"",acentria,gen,arthropoda,hexapoda,insecta,pterygota,lepidoptera,"",crambidae,nymphulinae,acentropini,acentria,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,"",enallagma,gen,arthropoda,hexapoda,insecta,pterygota,odonata,zygoptera,coenagrionidae,"","",enallagma,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,"",agraylea,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,spicipalpia,hydroptilidae,hydroptilinae,hydroptilini,agraylea,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,2,"",oxyethira,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,spicipalpia,hydroptilidae,hydroptilinae,hydroptilini,oxyethira,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,1,early instar,hydroptilidae,fam,arthropoda,hexapoda,insecta,pterygota,trichoptera,spicipalpia,hydroptilidae,"","","","",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,2,"",gammarus,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,gammaridae,"","",gammarus,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,14,"",hyalella,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,hyalellidae,"","",hyalella,"",9,30
caz_1_1,caz,caz_1,1,42.9754753,-75.8810883,esf,kick net,7/1/2014,2,"",caecidotea,gen,arthropoda,crustacea,malacostraca,eumalacostraca,isopoda,asellota,asellidae,"","",caecidotea,"",9,30
