unique_id,lake,station_id,sample_number,lat,long,agency_code,method,date,count,life_stage,final_id,taxon_level,phylum,subphylum,class,subclass,order,suborder,family,subfamily,tribe,genus,species,picked,squares
ot_8_2,ot,ot_8,2,42.8461266,-76.25,esf,kick net,7/3/2014,1,"",ferrissia_fragilis,spe,mollusca,"",gastropoda,"",basommatophora,"",ancylidae,"","",ferrissia,ferrissia_fragilis,3,30
ot_8_2,ot,ot_8,2,42.8461266,-76.25,esf,kick net,7/3/2014,1,"",ferrissia,gen,mollusca,"",gastropoda,"",basommatophora,"",ancylidae,"","",ferrissia,"",3,30
ot_8_2,ot,ot_8,2,42.8461266,-76.25,esf,kick net,7/3/2014,1,"",gyraulus_parvus,spe,mollusca,"",gastropoda,"",basommatophora,"",planorbidae,"","",gyraulus,gyraulus_parvus,3,30
ot_8_2,ot,ot_8,2,42.8461266,-76.25,esf,kick net,7/3/2014,1,"",stenelmis,gen,arthropoda,hexapoda,insecta,pterygota,coleoptera,polyphaga,elmidae,elminae,elmini,stenelmis,"",3,30
ot_8_2,ot,ot_8,2,42.8461266,-76.25,esf,kick net,7/3/2014,12,"",cladotanytarsus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,tanytarsini,cladotanytarsus,"",3,30
ot_8_2,ot,ot_8,2,42.8461266,-76.25,esf,kick net,7/3/2014,17,"",dicrotendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,dicrotendipes,"",3,30
ot_8_2,ot,ot_8,2,42.8461266,-76.25,esf,kick net,7/3/2014,19,"",glyptotendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,glyptotendipes,"",3,30
ot_8_2,ot,ot_8,2,42.8461266,-76.25,esf,kick net,7/3/2014,50,"",microtendipes,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,chironominae,chironomini,microtendipes,"",3,30
ot_8_2,ot,ot_8,2,42.8461266,-76.25,esf,kick net,7/3/2014,1,"",cricotopus,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,"",cricotopus,"",3,30
ot_8_2,ot,ot_8,2,42.8461266,-76.25,esf,kick net,7/3/2014,1,"",nanocladius,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,orthocladiinae,"",nanocladius,"",3,30
ot_8_2,ot,ot_8,2,42.8461266,-76.25,esf,kick net,7/3/2014,4,"",ablabesmyia,gen,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,tanypodinae,pentaneurini,ablabesmyia,"",3,30
ot_8_2,ot,ot_8,2,42.8461266,-76.25,esf,kick net,7/3/2014,5,"",chironomidae,fam,arthropoda,hexapoda,insecta,pterygota,diptera,nematocera,chironomidae,"","","","",3,30
ot_8_2,ot,ot_8,2,42.8461266,-76.25,esf,kick net,7/3/2014,1,"",leptophlebiidae,fam,arthropoda,hexapoda,insecta,pterygota,ephemeroptera,furcatergalia,leptophlebiidae,"","","","",3,30
ot_8_2,ot,ot_8,2,42.8461266,-76.25,esf,kick net,7/3/2014,1,early instar,coenagrionidae,fam,arthropoda,hexapoda,insecta,pterygota,odonata,zygoptera,coenagrionidae,"","","","",3,30
ot_8_2,ot,ot_8,2,42.8461266,-76.25,esf,kick net,7/3/2014,1,"",agraylea,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,spicipalpia,hydroptilidae,hydroptilinae,hydroptilini,agraylea,"",3,30
ot_8_2,ot,ot_8,2,42.8461266,-76.25,esf,kick net,7/3/2014,10,"",oecetis,gen,arthropoda,hexapoda,insecta,pterygota,trichoptera,integripalpia,leptoceridae,leptocerinae,oecetini,oecetis,"",3,30
ot_8_2,ot,ot_8,2,42.8461266,-76.25,esf,kick net,7/3/2014,97,"",gammarus,gen,arthropoda,crustacea,malacostraca,eumalacostraca,amphipoda,gammaridea,gammaridae,"","",gammarus,"",3,30
ot_8_2,ot,ot_8,2,42.8461266,-76.25,esf,kick net,7/3/2014,7,"",caecidotea,gen,arthropoda,crustacea,malacostraca,eumalacostraca,isopoda,asellota,asellidae,"","",caecidotea,"",3,30
